seed,op,a,b,k,ok,got,want
88,multiply,9,4,36,1,36,36
88,multiply,9,5,45,1,45,45
88,multiply,9,6,54,1,54,54
88,multiply,9,7,63,1,63,63
88,multiply,9,8,72,1,72,72
88,multiply,9,9,81,1,81,81
88,divide,1,1,1,1,1,1
88,divide,1,2,0,1,0,0
88,divide,1,3,0,1,0,0
88,divide,1,4,0,1,0,0
88,divide,1,5,0,1,0,0
88,divide,1,6,0,1,0,0
88,divide,1,7,0,1,0,0
88,divide,1,8,0,1,0,0
88,divide,1,9,0,1,0,0
88,divide,2,1,2,1,2,2
88,divide,2,2,2,1,1,1
88,divide,2,3,0,1,0,0
88,divide,2,4,0,1,0,0
88,divide,2,5,0,1,0,0
88,divide,2,6,0,1,0,0
88,divide,2,7,0,1,0,0
88,divide,2,8,0,1,0,0
88,divide,2,9,0,1,0,0
88,divide,3,1,3,1,3,3
88,divide,3,2,2,1,1,1
88,divide,3,3,3,1,1,1
88,divide,3,4,0,1,0,0
88,divide,3,5,0,1,0,0
88,divide,3,6,0,1,0,0
88,divide,3,7,0,1,0,0
88,divide,3,8,0,1,0,0
88,divide,3,9,0,1,0,0
88,divide,4,1,4,1,4,4
88,divide,4,2,4,1,2,2
88,divide,4,3,3,1,1,1
88,divide,4,4,4,1,1,1
88,divide,4,5,0,1,0,0
88,divide,4,6,0,1,0,0
88,divide,4,7,0,1,0,0
88,divide,4,8,0,1,0,0
88,divide,4,9,0,1,0,0
88,divide,5,1,5,1,5,5
88,divide,5,2,4,1,2,2
88,divide,5,3,3,1,1,1
88,divide,5,4,4,1,1,1
88,divide,5,5,5,1,1,1
88,divide,5,6,0,1,0,0
88,divide,5,7,0,1,0,0
88,divide,5,8,0,1,0,0
88,divide,5,9,0,1,0,0
88,divide,6,1,6,1,6,6
88,divide,6,2,6,1,3,3
88,divide,6,3,6,1,2,2
88,divide,6,4,4,1,1,1
88,divide,6,5,5,1,1,1
88,divide,6,6,6,1,1,1
88,divide,6,7,0,1,0,0
88,divide,6,8,0,1,0,0
88,divide,6,9,0,1,0,0
88,divide,7,1,7,1,7,7
88,divide,7,2,6,1,3,3
88,divide,7,3,6,1,2,2
88,divide,7,4,4,1,1,1
88,divide,7,5,5,1,1,1
88,divide,7,6,6,1,1,1
88,divide,7,7,7,1,1,1
88,divide,7,8,0,1,0,0
88,divide,7,9,0,1,0,0
88,divide,8,1,8,1,8,8
88,divide,8,2,8,1,4,4
88,divide,8,3,6,1,2,2
88,divide,8,4,8,1,2,2
88,divide,8,5,5,1,1,1
88,divide,8,6,6,1,1,1
88,divide,8,7,7,1,1,1
88,divide,8,8,8,1,1,1
88,divide,8,9,0,1,0,0
88,divide,9,1,9,1,9,9
88,divide,9,2,8,1,4,4
88,divide,9,3,9,1,3,3
88,divide,9,4,8,1,2,2
88,divide,9,5,5,1,1,1
88,divide,9,6,6,1,1,1
88,divide,9,7,7,1,1,1
88,divide,9,8,8,1,1,1
88,divide,9,9,9,1,1,1
98,add,1,1,1,1,2,2
98,add,1,2,2,1,3,3
98,add,1,3,3,1,4,4
98,add,1,4,4,1,5,5
98,add,1,5,5,1,6,6
98,add,1,6,6,1,7,7
98,add,1,7,7,1,8,8
98,add,1,8,8,1,9,9
98,add,1,9,9,1,10,10
98,add,2,1,1,1,3,3
98,add,2,2,2,1,4,4
98,add,2,3,3,1,5,5
98,add,2,4,4,1,6,6
98,add,2,5,5,1,7,7
98,add,2,6,6,1,8,8
98,add,2,7,7,1,9,9
98,add,2,8,8,1,10,10
98,add,2,9,9,1,11,11
98,add,3,1,1,1,4,4
98,add,3,2,2,1,5,5
98,add,3,3,3,1,6,6
98,add,3,4,4,1,7,7
98,add,3,5,5,1,8,8
98,add,3,6,6,1,9,9
98,add,3,7,7,1,10,10
98,add,3,8,8,1,11,11
98,add,3,9,9,1,12,12
98,add,4,1,1,1,5,5
98,add,4,2,2,1,6,6
98,add,4,3,3,1,7,7
98,add,4,4,4,1,8,8
98,add,4,5,5,1,9,9
98,add,4,6,6,1,10,10
98,add,4,7,7,1,11,11
98,add,4,8,8,1,12,12
98,add,4,9,9,1,13,13
98,add,5,1,1,1,6,6
98,add,5,2,2,1,7,7
98,add,5,3,3,1,8,8
98,add,5,4,4,1,9,9
98,add,5,5,5,1,10,10
98,add,5,6,6,1,11,11
98,add,5,7,7,1,12,12
98,add,5,8,8,1,13,13
98,add,5,9,9,1,14,14
98,add,6,1,1,1,7,7
98,add,6,2,2,1,8,8
98,add,6,3,3,1,9,9
98,add,6,4,4,1,10,10
98,add,6,5,5,1,11,11
98,add,6,6,6,1,12,12
98,add,6,7,7,1,13,13
98,add,6,8,8,1,14,14
98,add,6,9,9,1,15,15
98,add,7,1,1,1,8,8
98,add,7,2,2,1,9,9
98,add,7,3,3,1,10,10
98,add,7,4,4,1,11,11
98,add,7,5,5,1,12,12
98,add,7,6,6,1,13,13
98,add,7,7,7,1,14,14
98,add,7,8,8,1,15,15
98,add,7,9,9,1,16,16
98,add,8,1,1,1,9,9
98,add,8,2,2,1,10,10
98,add,8,3,3,1,11,11
98,add,8,4,4,1,12,12
98,add,8,5,5,1,13,13
98,add,8,6,6,1,14,14
98,add,8,7,7,1,15,15
98,add,8,8,8,1,16,16
98,add,8,9,9,1,17,17
98,add,9,1,1,1,10,10
98,add,9,2,2,1,11,11
98,add,9,3,3,1,12,12
98,add,9,4,4,1,13,13
98,add,9,5,5,1,14,14
98,add,9,6,6,1,15,15
98,add,9,7,7,1,16,16
98,add,9,8,8,1,17,17
98,add,9,9,9,1,18,18
98,subtract,1,1,1,1,0,0
98,subtract,1,2,2,1,0,0
98,subtract,1,3,3,1,0,0
98,subtract,1,4,4,1,0,0
98,subtract,1,5,5,1,0,0
98,subtract,1,6,6,1,0,0
98,subtract,1,7,7,1,0,0
98,subtract,1,8,8,1,0,0
98,subtract,1,9,9,1,0,0
98,subtract,2,1,1,1,1,1
98,subtract,2,2,2,1,0,0
98,subtract,2,3,3,1,0,0
98,subtract,2,4,4,1,0,0
98,subtract,2,5,5,1,0,0
98,subtract,2,6,6,1,0,0
98,subtract,2,7,7,1,0,0
98,subtract,2,8,8,1,0,0
98,subtract,2,9,9,1,0,0
98,subtract,3,1,1,1,2,2
98,subtract,3,2,2,1,1,1
98,subtract,3,3,3,1,0,0
98,subtract,3,4,4,1,0,0
98,subtract,3,5,5,1,0,0
98,subtract,3,6,6,1,0,0
98,subtract,3,7,7,1,0,0
98,subtract,3,8,8,1,0,0
98,subtract,3,9,9,1,0,0
98,subtract,4,1,1,1,3,3
98,subtract,4,2,2,1,2,2
98,subtract,4,3,3,1,1,1
98,subtract,4,4,4,1,0,0
98,subtract,4,5,5,1,0,0
98,subtract,4,6,6,1,0,0
98,subtract,4,7,7,1,0,0
98,subtract,4,8,8,1,0,0
98,subtract,4,9,9,1,0,0
98,subtract,5,1,1,1,4,4
98,subtract,5,2,2,1,3,3
98,subtract,5,3,3,1,2,2
98,subtract,5,4,4,1,1,1
98,subtract,5,5,5,1,0,0
98,subtract,5,6,6,1,0,0
98,subtract,5,7,7,1,0,0
98,subtract,5,8,8,1,0,0
98,subtract,5,9,9,1,0,0
98,subtract,6,1,1,1,5,5
98,subtract,6,2,2,1,4,4
98,subtract,6,3,3,1,3,3
98,subtract,6,4,4,1,2,2
98,subtract,6,5,5,1,1,1
98,subtract,6,6,6,1,0,0
98,subtract,6,7,7,1,0,0
98,subtract,6,8,8,1,0,0
98,subtract,6,9,9,1,0,0
98,subtract,7,1,1,1,6,6
98,subtract,7,2,2,1,5,5
98,subtract,7,3,3,1,4,4
98,subtract,7,4,4,1,3,3
98,subtract,7,5,5,1,2,2
98,subtract,7,6,6,1,1,1
98,subtract,7,7,7,1,0,0
98,subtract,7,8,8,1,0,0
98,subtract,7,9,9,1,0,0
98,subtract,8,1,1,1,7,7
98,subtract,8,2,2,1,6,6
98,subtract,8,3,3,1,5,5
98,subtract,8,4,4,1,4,4
98,subtract,8,5,5,1,3,3
98,subtract,8,6,6,1,2,2
98,subtract,8,7,7,1,1,1
98,subtract,8,8,8,1,0,0
98,subtract,8,9,9,1,0,0
98,subtract,9,1,1,1,8,8
98,subtract,9,2,2,1,7,7
98,subtract,9,3,3,1,6,6
98,subtract,9,4,4,1,5,5
98,subtract,9,5,5,1,4,4
98,subtract,9,6,6,1,3,3
98,subtract,9,7,7,1,2,2
98,subtract,9,8,8,1,1,1
98,subtract,9,9,9,1,0,0
98,multiply,1,1,1,1,1,1
98,multiply,1,2,2,1,2,2
98,multiply,1,3,3,1,3,3
98,multiply,1,4,4,1,4,4
98,multiply,1,5,5,1,5,5
98,multiply,1,6,6,1,6,6
98,multiply,1,7,7,1,7,7
98,multiply,1,8,8,1,8,8
98,multiply,1,9,9,1,9,9
98,multiply,2,1,2,1,2,2
98,multiply,2,2,4,1,4,4
98,multiply,2,3,6,1,6,6
98,multiply,2,4,8,1,8,8
98,multiply,2,5,10,1,10,10
98,multiply,2,6,12,1,12,12
98,multiply,2,7,14,1,14,14
98,multiply,2,8,16,1,16,16
98,multiply,2,9,18,1,18,18
98,multiply,3,1,3,1,3,3
98,multiply,3,2,6,1,6,6
98,multiply,3,3,9,1,9,9
98,multiply,3,4,12,1,12,12
98,multiply,3,5,15,1,15,15
98,multiply,3,6,18,1,18,18
98,multiply,3,7,21,1,21,21
98,multiply,3,8,24,1,24,24
98,multiply,3,9,27,1,27,27
98,multiply,4,1,4,1,4,4
98,multiply,4,2,8,1,8,8
98,multiply,4,3,12,1,12,12
98,multiply,4,4,16,1,16,16
98,multiply,4,5,20,1,20,20
98,multiply,4,6,24,1,24,24
98,multiply,4,7,28,1,28,28
98,multiply,4,8,32,1,32,32
98,multiply,4,9,36,1,36,36
98,multiply,5,1,5,1,5,5
98,multiply,5,2,10,1,10,10
98,multiply,5,3,15,1,15,15
98,multiply,5,4,20,1,20,20
98,multiply,5,5,25,1,25,25
98,multiply,5,6,30,1,30,30
98,multiply,5,7,35,1,35,35
98,multiply,5,8,40,1,40,40
98,multiply,5,9,45,1,45,45
98,multiply,6,1,6,1,6,6
98,multiply,6,2,12,1,12,12
98,multiply,6,3,18,1,18,18
98,multiply,6,4,24,1,24,24
98,multiply,6,5,30,1,30,30
98,multiply,6,6,36,1,36,36
98,multiply,6,7,42,1,42,42
98,multiply,6,8,48,1,48,48
98,multiply,6,9,54,1,54,54
98,multiply,7,1,7,1,7,7
98,multiply,7,2,14,1,14,14
98,multiply,7,3,21,1,21,21
98,multiply,7,4,28,1,28,28
98,multiply,7,5,35,1,35,35
98,multiply,7,6,42,1,42,42
98,multiply,7,7,49,1,49,49
98,multiply,7,8,56,1,56,56
98,multiply,7,9,63,1,63,63
98,multiply,8,1,8,1,8,8
98,multiply,8,2,16,1,16,16
98,multiply,8,3,24,1,24,24
98,multiply,8,4,32,1,32,32
98,multiply,8,5,40,1,40,40
98,multiply,8,6,48,1,48,48
98,multiply,8,7,56,1,56,56
98,multiply,8,8,64,1,64,64
98,multiply,8,9,72,1,72,72
98,multiply,9,1,9,1,9,9
98,multiply,9,2,18,1,18,18
98,multiply,9,3,27,1,27,27
98,multiply,9,4,36,1,36,36
98,multiply,9,5,45,1,45,45
98,multiply,9,6,54,1,54,54
98,multiply,9,7,63,1,63,63
98,multiply,9,8,72,1,72,72
98,multiply,9,9,81,1,81,81
98,divide,1,1,1,1,1,1
98,divide,1,2,0,1,0,0
98,divide,1,3,0,1,0,0
98,divide,1,4,0,1,0,0
98,divide,1,5,0,1,0,0
98,divide,1,6,0,1,0,0
98,divide,1,7,0,1,0,0
98,divide,1,8,0,1,0,0
98,divide,1,9,0,1,0,0
98,divide,2,1,2,1,2,2
98,divide,2,2,2,1,1,1
98,divide,2,3,0,1,0,0
98,divide,2,4,0,1,0,0
98,divide,2,5,0,1,0,0
98,divide,2,6,0,1,0,0
98,divide,2,7,0,1,0,0
98,divide,2,8,0,1,0,0
98,divide,2,9,0,1,0,0
98,divide,3,1,3,1,3,3
98,divide,3,2,2,1,1,1
98,divide,3,3,3,1,1,1
98,divide,3,4,0,1,0,0
98,divide,3,5,0,1,0,0
98,divide,3,6,0,1,0,0
98,divide,3,7,0,1,0,0
98,divide,3,8,0,1,0,0
98,divide,3,9,0,1,0,0
98,divide,4,1,4,1,4,4
98,divide,4,2,4,1,2,2
98,divide,4,3,3,1,1,1
98,divide,4,4,4,1,1,1
98,divide,4,5,0,1,0,0
98,divide,4,6,0,1,0,0
98,divide,4,7,0,1,0,0
98,divide,4,8,0,1,0,0
98,divide,4,9,0,1,0,0
98,divide,5,1,5,1,5,5
98,divide,5,2,4,1,2,2
98,divide,5,3,3,1,1,1
98,divide,5,4,4,1,1,1
98,divide,5,5,5,1,1,1
98,divide,5,6,0,1,0,0
98,divide,5,7,0,1,0,0
98,divide,5,8,0,1,0,0
98,divide,5,9,0,1,0,0
98,divide,6,1,6,1,6,6
98,divide,6,2,6,1,3,3
98,divide,6,3,6,1,2,2
98,divide,6,4,4,1,1,1
98,divide,6,5,5,1,1,1
98,divide,6,6,6,1,1,1
98,divide,6,7,0,1,0,0
98,divide,6,8,0,1,0,0
98,divide,6,9,0,1,0,0
98,divide,7,1,7,1,7,7
98,divide,7,2,6,1,3,3
98,divide,7,3,6,1,2,2
98,divide,7,4,4,1,1,1
98,divide,7,5,5,1,1,1
98,divide,7,6,6,1,1,1
98,divide,7,7,7,1,1,1
98,divide,7,8,0,1,0,0
98,divide,7,9,0,1,0,0
98,divide,8,1,8,1,8,8
98,divide,8,2,8,1,4,4
98,divide,8,3,6,1,2,2
98,divide,8,4,8,1,2,2
98,divide,8,5,5,1,1,1
98,divide,8,6,6,1,1,1
98,divide,8,7,7,1,1,1
98,divide,8,8,8,1,1,1
98,divide,8,9,0,1,0,0
98,divide,9,1,9,1,9,9
98,divide,9,2,8,1,4,4
98,divide,9,3,9,1,3,3
98,divide,9,4,8,1,2,2
98,divide,9,5,5,1,1,1
98,divide,9,6,6,1,1,1
98,divide,9,7,7,1,1,1
98,divide,9,8,8,1,1,1
98,divide,9,9,9,1,1,1
23,add,1,1,1,1,2,2
23,add,1,2,2,1,3,3
23,add,1,3,3,1,4,4
23,add,1,4,4,1,5,5
23,add,1,5,5,1,6,6
23,add,1,6,6,1,7,7
23,add,1,7,7,1,8,8
23,add,1,8,8,1,9,9
23,add,1,9,9,1,10,10
23,add,2,1,1,1,3,3
23,add,2,2,2,1,4,4
23,add,2,3,3,1,5,5
23,add,2,4,4,1,6,6
23,add,2,5,5,1,7,7
23,add,2,6,6,1,8,8
23,add,2,7,7,1,9,9
23,add,2,8,8,1,10,10
23,add,2,9,9,1,11,11
23,add,3,1,1,1,4,4
23,add,3,2,2,1,5,5
23,add,3,3,3,1,6,6
23,add,3,4,4,1,7,7
23,add,3,5,5,1,8,8
23,add,3,6,6,1,9,9
23,add,3,7,7,1,10,10
23,add,3,8,8,1,11,11
23,add,3,9,9,1,12,12
23,add,4,1,1,1,5,5
23,add,4,2,2,1,6,6
23,add,4,3,3,1,7,7
23,add,4,4,4,1,8,8
23,add,4,5,5,1,9,9
23,add,4,6,6,1,10,10
23,add,4,7,7,1,11,11
23,add,4,8,8,1,12,12
23,add,4,9,9,1,13,13
23,add,5,1,1,1,6,6
23,add,5,2,2,1,7,7
23,add,5,3,3,1,8,8
23,add,5,4,4,1,9,9
23,add,5,5,5,1,10,10
23,add,5,6,6,1,11,11
23,add,5,7,7,1,12,12
23,add,5,8,8,1,13,13
23,add,5,9,9,1,14,14
23,add,6,1,1,1,7,7
23,add,6,2,2,1,8,8
23,add,6,3,3,1,9,9
23,add,6,4,4,1,10,10
23,add,6,5,5,1,11,11
23,add,6,6,6,1,12,12
23,add,6,7,7,1,13,13
23,add,6,8,8,1,14,14
23,add,6,9,9,1,15,15
23,add,7,1,1,1,8,8
23,add,7,2,2,1,9,9
23,add,7,3,3,1,10,10
23,add,7,4,4,1,11,11
23,add,7,5,5,1,12,12
23,add,7,6,6,1,13,13
23,add,7,7,7,1,14,14
23,add,7,8,8,1,15,15
23,add,7,9,9,1,16,16
23,add,8,1,1,1,9,9
23,add,8,2,2,1,10,10
23,add,8,3,3,1,11,11
23,add,8,4,4,1,12,12
23,add,8,5,5,1,13,13
23,add,8,6,6,1,14,14
23,add,8,7,7,1,15,15
23,add,8,8,8,1,16,16
23,add,8,9,9,1,17,17
23,add,9,1,1,1,10,10
23,add,9,2,2,1,11,11
23,add,9,3,3,1,12,12
23,add,9,4,4,1,13,13
23,add,9,5,5,1,14,14
23,add,9,6,6,1,15,15
23,add,9,7,7,1,16,16
23,add,9,8,8,1,17,17
23,add,9,9,9,1,18,18
23,subtract,1,1,1,1,0,0
23,subtract,1,2,2,1,0,0
23,subtract,1,3,3,1,0,0
23,subtract,1,4,4,1,0,0
23,subtract,1,5,5,1,0,0
23,subtract,1,6,6,1,0,0
23,subtract,1,7,7,1,0,0
23,subtract,1,8,8,1,0,0
23,subtract,1,9,9,1,0,0
23,subtract,2,1,1,1,1,1
23,subtract,2,2,2,1,0,0
23,subtract,2,3,3,1,0,0
23,subtract,2,4,4,1,0,0
23,subtract,2,5,5,1,0,0
23,subtract,2,6,6,1,0,0
23,subtract,2,7,7,1,0,0
23,subtract,2,8,8,1,0,0
23,subtract,2,9,9,1,0,0
23,subtract,3,1,1,1,2,2
23,subtract,3,2,2,1,1,1
23,subtract,3,3,3,1,0,0
23,subtract,3,4,4,1,0,0
23,subtract,3,5,5,1,0,0
23,subtract,3,6,6,1,0,0
23,subtract,3,7,7,1,0,0
23,subtract,3,8,8,1,0,0
23,subtract,3,9,9,1,0,0
23,subtract,4,1,1,1,3,3
23,subtract,4,2,2,1,2,2
23,subtract,4,3,3,1,1,1
23,subtract,4,4,4,1,0,0
23,subtract,4,5,5,1,0,0
23,subtract,4,6,6,1,0,0
23,subtract,4,7,7,1,0,0
23,subtract,4,8,8,1,0,0
23,subtract,4,9,9,1,0,0
23,subtract,5,1,1,1,4,4
23,subtract,5,2,2,1,3,3
23,subtract,5,3,3,1,2,2
23,subtract,5,4,4,1,1,1
23,subtract,5,5,5,1,0,0
23,subtract,5,6,6,1,0,0
23,subtract,5,7,7,1,0,0
23,subtract,5,8,8,1,0,0
23,subtract,5,9,9,1,0,0
23,subtract,6,1,1,1,5,5
23,subtract,6,2,2,1,4,4
23,subtract,6,3,3,1,3,3
23,subtract,6,4,4,1,2,2
23,subtract,6,5,5,1,1,1
23,subtract,6,6,6,1,0,0
23,subtract,6,7,7,1,0,0
23,subtract,6,8,8,1,0,0
23,subtract,6,9,9,1,0,0
23,subtract,7,1,1,1,6,6
23,subtract,7,2,2,1,5,5
23,subtract,7,3,3,1,4,4
23,subtract,7,4,4,1,3,3
23,subtract,7,5,5,1,2,2
23,subtract,7,6,6,1,1,1
23,subtract,7,7,7,1,0,0
23,subtract,7,8,8,1,0,0
23,subtract,7,9,9,1,0,0
23,subtract,8,1,1,1,7,7
23,subtract,8,2,2,1,6,6
23,subtract,8,3,3,1,5,5
23,subtract,8,4,4,1,4,4
23,subtract,8,5,5,1,3,3
23,subtract,8,6,6,1,2,2
23,subtract,8,7,7,1,1,1
23,subtract,8,8,8,1,0,0
23,subtract,8,9,9,1,0,0
23,subtract,9,1,1,1,8,8
23,subtract,9,2,2,1,7,7
23,subtract,9,3,3,1,6,6
23,subtract,9,4,4,1,5,5
23,subtract,9,5,5,1,4,4
23,subtract,9,6,6,1,3,3
23,subtract,9,7,7,1,2,2
23,subtract,9,8,8,1,1,1
23,subtract,9,9,9,1,0,0
23,multiply,1,1,1,1,1,1
23,multiply,1,2,2,1,2,2
23,multiply,1,3,3,1,3,3
23,multiply,1,4,4,1,4,4
23,multiply,1,5,5,1,5,5
23,multiply,1,6,6,1,6,6
23,multiply,1,7,7,1,7,7
23,multiply,1,8,8,1,8,8
23,multiply,1,9,9,1,9,9
23,multiply,2,1,2,1,2,2
23,multiply,2,2,4,1,4,4
23,multiply,2,3,6,1,6,6
23,multiply,2,4,8,1,8,8
23,multiply,2,5,10,1,10,10
23,multiply,2,6,12,1,12,12
23,multiply,2,7,14,1,14,14
23,multiply,2,8,16,1,16,16
23,multiply,2,9,18,1,18,18
23,multiply,3,1,3,1,3,3
23,multiply,3,2,6,1,6,6
23,multiply,3,3,9,1,9,9
23,multiply,3,4,12,1,12,12
23,multiply,3,5,15,1,15,15
23,multiply,3,6,18,1,18,18
23,multiply,3,7,21,1,21,21
23,multiply,3,8,24,1,24,24
23,multiply,3,9,27,1,27,27
23,multiply,4,1,4,1,4,4
23,multiply,4,2,8,1,8,8
23,multiply,4,3,12,1,12,12
23,multiply,4,4,16,1,16,16
23,multiply,4,5,20,1,20,20
23,multiply,4,6,24,1,24,24
23,multiply,4,7,28,1,28,28
23,multiply,4,8,32,1,32,32
23,multiply,4,9,36,1,36,36
23,multiply,5,1,5,1,5,5
23,multiply,5,2,10,1,10,10
23,multiply,5,3,15,1,15,15
23,multiply,5,4,20,1,20,20
23,multiply,5,5,25,1,25,25
23,multiply,5,6,30,1,30,30
23,multiply,5,7,35,1,35,35
23,multiply,5,8,40,1,40,40
23,multiply,5,9,45,1,45,45
23,multiply,6,1,6,1,6,6
23,multiply,6,2,12,1,12,12
23,multiply,6,3,18,1,18,18
23,multiply,6,4,24,1,24,24
23,multiply,6,5,30,1,30,30
23,multiply,6,6,36,1,36,36
23,multiply,6,7,42,1,42,42
23,multiply,6,8,48,1,48,48
23,multiply,6,9,54,1,54,54
23,multiply,7,1,7,1,7,7
23,multiply,7,2,14,1,14,14
23,multiply,7,3,21,1,21,21
23,multiply,7,4,28,1,28,28
23,multiply,7,5,35,1,35,35
23,multiply,7,6,42,1,42,42
23,multiply,7,7,49,1,49,49
23,multiply,7,8,56,1,56,56
23,multiply,7,9,63,1,63,63
23,multiply,8,1,8,1,8,8
23,multiply,8,2,16,1,16,16
23,multiply,8,3,24,1,24,24
23,multiply,8,4,32,1,32,32
23,multiply,8,5,40,1,40,40
23,multiply,8,6,48,1,48,48
23,multiply,8,7,56,1,56,56
23,multiply,8,8,64,1,64,64
23,multiply,8,9,72,1,72,72
23,multiply,9,1,9,1,9,9
23,multiply,9,2,18,1,18,18
23,multiply,9,3,27,1,27,27
23,multiply,9,4,36,1,36,36
23,multiply,9,5,45,1,45,45
23,multiply,9,6,54,1,54,54
23,multiply,9,7,63,1,63,63
23,multiply,9,8,72,1,72,72
23,multiply,9,9,81,1,81,81
23,divide,1,1,1,1,1,1
23,divide,1,2,0,1,0,0
23,divide,1,3,0,1,0,0
23,divide,1,4,0,1,0,0
23,divide,1,5,0,1,0,0
23,divide,1,6,0,1,0,0
23,divide,1,7,0,1,0,0
23,divide,1,8,0,1,0,0
23,divide,1,9,0,1,0,0
23,divide,2,1,2,1,2,2
23,divide,2,2,2,1,1,1
23,divide,2,3,0,1,0,0
23,divide,2,4,0,1,0,0
23,divide,2,5,0,1,0,0
23,divide,2,6,0,1,0,0
23,divide,2,7,0,1,0,0
23,divide,2,8,0,1,0,0
23,divide,2,9,0,1,0,0
23,divide,3,1,3,1,3,3
23,divide,3,2,2,1,1,1
23,divide,3,3,3,1,1,1
23,divide,3,4,0,1,0,0
23,divide,3,5,0,1,0,0
23,divide,3,6,0,1,0,0
23,divide,3,7,0,1,0,0
23,divide,3,8,0,1,0,0
23,divide,3,9,0,1,0,0
23,divide,4,1,4,1,4,4
23,divide,4,2,4,1,2,2
23,divide,4,3,3,1,1,1
23,divide,4,4,4,1,1,1
23,divide,4,5,0,1,0,0
23,divide,4,6,0,1,0,0
23,divide,4,7,0,1,0,0
23,divide,4,8,0,1,0,0
23,divide,4,9,0,1,0,0
23,divide,5,1,5,1,5,5
23,divide,5,2,4,1,2,2
23,divide,5,3,3,1,1,1
23,divide,5,4,4,1,1,1
23,divide,5,5,5,1,1,1
23,divide,5,6,0,1,0,0
23,divide,5,7,0,1,0,0
23,divide,5,8,0,1,0,0
23,divide,5,9,0,1,0,0
23,divide,6,1,6,1,6,6
23,divide,6,2,6,1,3,3
23,divide,6,3,6,1,2,2
23,divide,6,4,4,1,1,1
23,divide,6,5,5,1,1,1
23,divide,6,6,6,1,1,1
23,divide,6,7,0,1,0,0
23,divide,6,8,0,1,0,0
23,divide,6,9,0,1,0,0
23,divide,7,1,7,1,7,7
23,divide,7,2,6,1,3,3
23,divide,7,3,6,1,2,2
23,divide,7,4,4,1,1,1
23,divide,7,5,5,1,1,1
23,divide,7,6,6,1,1,1
23,divide,7,7,7,1,1,1
23,divide,7,8,0,1,0,0
23,divide,7,9,0,1,0,0
23,divide,8,1,8,1,8,8
23,divide,8,2,8,1,4,4
23,divide,8,3,6,1,2,2
23,divide,8,4,8,1,2,2
23,divide,8,5,5,1,1,1
23,divide,8,6,6,1,1,1
23,divide,8,7,7,1,1,1
23,divide,8,8,8,1,1,1
23,divide,8,9,0,1,0,0
23,divide,9,1,9,1,9,9
23,divide,9,2,8,1,4,4
23,divide,9,3,9,1,3,3
23,divide,9,4,8,1,2,2
23,divide,9,5,5,1,1,1
23,divide,9,6,6,1,1,1
23,divide,9,7,7,1,1,1
23,divide,9,8,8,1,1,1
23,divide,9,9,9,1,1,1
31,add,1,1,1,1,2,2
31,add,1,2,2,1,3,3
31,add,1,3,3,1,4,4
31,add,1,4,4,1,5,5
31,add,1,5,5,1,6,6
31,add,1,6,6,1,7,7
31,add,1,7,7,1,8,8
31,add,1,8,8,1,9,9
31,add,1,9,9,1,10,10
31,add,2,1,1,1,3,3
31,add,2,2,2,1,4,4
31,add,2,3,3,1,5,5
31,add,2,4,4,1,6,6
31,add,2,5,5,1,7,7
31,add,2,6,6,1,8,8
31,add,2,7,7,1,9,9
31,add,2,8,8,1,10,10
31,add,2,9,9,1,11,11
31,add,3,1,1,1,4,4
31,add,3,2,2,1,5,5
31,add,3,3,3,1,6,6
31,add,3,4,4,1,7,7
31,add,3,5,5,1,8,8
31,add,3,6,6,1,9,9
31,add,3,7,7,1,10,10
31,add,3,8,8,1,11,11
31,add,3,9,9,1,12,12
31,add,4,1,1,1,5,5
31,add,4,2,2,1,6,6
31,add,4,3,3,1,7,7
31,add,4,4,4,1,8,8
31,add,4,5,5,1,9,9
31,add,4,6,6,1,10,10
31,add,4,7,7,1,11,11
31,add,4,8,8,1,12,12
31,add,4,9,9,1,13,13
31,add,5,1,1,1,6,6
31,add,5,2,2,1,7,7
31,add,5,3,3,1,8,8
31,add,5,4,4,1,9,9
31,add,5,5,5,1,10,10
31,add,5,6,6,1,11,11
31,add,5,7,7,1,12,12
31,add,5,8,8,1,13,13
31,add,5,9,9,1,14,14
31,add,6,1,1,1,7,7
31,add,6,2,2,1,8,8
31,add,6,3,3,1,9,9
31,add,6,4,4,1,10,10
31,add,6,5,5,1,11,11
31,add,6,6,6,1,12,12
31,add,6,7,7,1,13,13
31,add,6,8,8,1,14,14
31,add,6,9,9,1,15,15
31,add,7,1,1,1,8,8
31,add,7,2,2,1,9,9
31,add,7,3,3,1,10,10
31,add,7,4,4,1,11,11
31,add,7,5,5,1,12,12
31,add,7,6,6,1,13,13
31,add,7,7,7,1,14,14
31,add,7,8,8,1,15,15
31,add,7,9,9,1,16,16
31,add,8,1,1,1,9,9
31,add,8,2,2,1,10,10
31,add,8,3,3,1,11,11
31,add,8,4,4,1,12,12
31,add,8,5,5,1,13,13
31,add,8,6,6,1,14,14
31,add,8,7,7,1,15,15
31,add,8,8,8,1,16,16
31,add,8,9,9,1,17,17
31,add,9,1,1,1,10,10
31,add,9,2,2,1,11,11
31,add,9,3,3,1,12,12
31,add,9,4,4,1,13,13
31,add,9,5,5,1,14,14
31,add,9,6,6,1,15,15
31,add,9,7,7,1,16,16
31,add,9,8,8,1,17,17
31,add,9,9,9,1,18,18
31,subtract,1,1,1,1,0,0
